season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
3,,lorimariani,gregamariani,0,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,lorimariani,margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,lorimariani,margs,1,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,lorimariani,margs,2,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,lorimariani,margs,1,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,lorimariani,margs,2,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,lorimariani,margs,1,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,lorimariani,margs,2,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,lorimariani,missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,lorimariani,missmara,0,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,lorimariani,missmara,1,i,"Kendrick Lamar",13,33,rap,spotify:track:7wdzLe2Gsx1RGqbvYZHASz
3,,lorimariani,missmara,1,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,lorimariani,mmariani13,1,"I Need Love","LL COOL J",67,34,,spotify:track:3g7zG6d1MLV5gVVdi1dg9F
3,,lorimariani,mmariani13,3,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,lorimariani,mmariani13,1,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,lorimariani,mmariani13,1,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,lorimariani,mmariani13,2,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,lorimariani,mmariani13,1,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,margs,Kristin,1,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,margs,Kristin,2,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,margs,Kristin,2,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,margs,Kristin,3,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,margs,Kristin,2,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,margs,Kristin,3,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,margs,Mashew,1,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,margs,Mashew,2,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,margs,Mashew,1,Cotton,"Vince Staples",75,97,,spotify:track:2Dh62ulfuwM2lOWPy4TLEb
3,,margs,Mashew,3,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,margs,Ronm,2,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,margs,Ronm,2,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,margs,Ronm,1,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,margs,Ronm,3,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,margs,"Sasha Mariana",1,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,margs,"Sasha Mariana",2,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,margs,"Sasha Mariana",2,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,margs,"Sasha Mariana",3,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",89,52,,spotify:track:4HSAJpNocVNJbwbQvtCMdO
3,,margs,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,margs,gregamariani,2,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,margs,gregamariani,2,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,margs,gregamariani,2,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,margs,gregamariani,3,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,margs,gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
3,,margs,gregamariani,4,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,margs,lorimariani,2,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,margs,lorimariani,3,"Harvest Moon","Neil Young",20,21,"classic rock",spotify:track:5l9c6bJmzvftumhz4TMPgk
3,,margs,lorimariani,1,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,margs,lorimariani,2,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,margs,lorimariani,2,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,margs,lorimariani,3,"Wild Horses","The Rolling Stones",31,57,,spotify:track:4M4Q3JLsUbyTkd5WHty1WB
3,,margs,lorimariani,3,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,margs,missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,margs,missmara,1,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,margs,mmariani13,1,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,margs,mmariani13,2,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,margs,mmariani13,3,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,margs,mmariani13,1,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,missmara,Kristin,1,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,missmara,Kristin,1,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,missmara,Kristin,2,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,missmara,Kristin,0,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,missmara,Kristin,0,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,missmara,Kristin,4,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,missmara,Mashew,2,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,missmara,Mashew,4,Want,Jawbreaker,64,86,,spotify:track:4ApwYjaCE3IWWCeh0TWGS4
3,,missmara,Mashew,2,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,missmara,Mashew,5,HUMBLE.,"Kendrick Lamar",2,86,rap,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
3,,missmara,Mashew,5,Cotton,"Vince Staples",75,97,,spotify:track:2Dh62ulfuwM2lOWPy4TLEb
3,,missmara,Mashew,3,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,missmara,Mashew,4,"Creeping out Sara",NOFX,67,66,,spotify:track:2ocgKz53EV8Cv2inSCCgTd
3,,missmara,Ronm,1,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,missmara,Ronm,1,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,missmara,Ronm,2,"The Logical Song",Supertramp,38,77,,spotify:track:2IOeOJyiuzwF8BRAK9jJyj
3,,missmara,Ronm,2,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,missmara,Ronm,0,"All Summer Long","Kid Rock",33,66,,spotify:track:5rX6C5QVvvZB7XckETNych
3,,missmara,Ronm,2,"To Leave Something Behind","Sean Rowe",79,54,,spotify:track:4ric198pxxaosqsNVHHroF
3,,missmara,"Sasha Mariana",2,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,missmara,"Sasha Mariana",2,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,missmara,"Sasha Mariana",1,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,missmara,"Sasha Mariana",1,"Blame It on the Rain","Milli Vanilli",58,31,,spotify:track:0UUpyDCYzkziXJ1TM4awHM
3,,missmara,"Sasha Mariana",2,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,missmara,"Sasha Mariana",1,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,missmara,gregamariani,2,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,missmara,gregamariani,2,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,missmara,gregamariani,1,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,missmara,gregamariani,1,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,missmara,gregamariani,0,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,missmara,gregamariani,0,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,missmara,lorimariani,1,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,missmara,lorimariani,1,"Harvest Moon","Neil Young",20,21,"classic rock",spotify:track:5l9c6bJmzvftumhz4TMPgk
3,,missmara,lorimariani,2,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,missmara,lorimariani,1,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,missmara,lorimariani,1,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,missmara,lorimariani,2,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,missmara,margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,missmara,margs,0,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,missmara,margs,0,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,missmara,margs,1,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,missmara,margs,2,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,missmara,margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,missmara,missmara,0,"Do I Wanna Know?","Arctic Monkeys",1,71,"indie rock",spotify:track:5FVd6KXrgO9B3JPmC8OPst
3,,missmara,missmara,0,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,missmara,missmara,0,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,,missmara,mmariani13,1,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,missmara,mmariani13,0,"I Need Love","LL COOL J",67,34,,spotify:track:3g7zG6d1MLV5gVVdi1dg9F
3,,missmara,mmariani13,1,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,missmara,mmariani13,1,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,missmara,mmariani13,4,"Callin' Out","Lyrics Born, Joyo Velarde",99,87,,spotify:track:51shUQiX7SboW7URSuydwV
3,,missmara,mmariani13,0,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,missmara,mmariani13,1,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,mmariani13,Kristin,2,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,mmariani13,Kristin,2,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,mmariani13,Kristin,1,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,mmariani13,Kristin,3,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,mmariani13,Kristin,3,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,mmariani13,Kristin,1,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,mmariani13,Mashew,2,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,mmariani13,Mashew,1,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,mmariani13,Mashew,2,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,mmariani13,Mashew,1,"Creeping out Sara",NOFX,67,66,,spotify:track:2ocgKz53EV8Cv2inSCCgTd
3,,mmariani13,Ronm,2,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,mmariani13,Ronm,3,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,mmariani13,Ronm,2,"The Logical Song",Supertramp,38,77,,spotify:track:2IOeOJyiuzwF8BRAK9jJyj
3,,mmariani13,Ronm,3,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,mmariani13,Ronm,0,"All Summer Long","Kid Rock",33,66,,spotify:track:5rX6C5QVvvZB7XckETNych
3,,mmariani13,Ronm,2,"To Leave Something Behind","Sean Rowe",79,54,,spotify:track:4ric198pxxaosqsNVHHroF
3,,mmariani13,"Sasha Mariana",1,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,mmariani13,"Sasha Mariana",2,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,mmariani13,"Sasha Mariana",2,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,mmariani13,"Sasha Mariana",1,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,mmariani13,"Sasha Mariana",3,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,mmariani13,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,mmariani13,gregamariani,1,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,mmariani13,gregamariani,0,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,mmariani13,gregamariani,3,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,mmariani13,gregamariani,4,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,mmariani13,gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
3,,mmariani13,gregamariani,1,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,mmariani13,lorimariani,2,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,mmariani13,lorimariani,4,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,mmariani13,lorimariani,2,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,mmariani13,lorimariani,1,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,mmariani13,lorimariani,1,"Wild Horses","The Rolling Stones",31,57,,spotify:track:4M4Q3JLsUbyTkd5WHty1WB
3,,mmariani13,lorimariani,1,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,mmariani13,margs,3,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,mmariani13,margs,0,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,mmariani13,margs,1,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,mmariani13,margs,1,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,mmariani13,margs,1,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,mmariani13,margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,mmariani13,missmara,1,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,mmariani13,missmara,1,"Chaise Longue","Wet Leg",36,70,,spotify:track:0nys6GusuHnjSYLW0PYYb7
3,,mmariani13,missmara,2,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,mmariani13,missmara,2,i,"Kendrick Lamar",13,33,rap,spotify:track:7wdzLe2Gsx1RGqbvYZHASz
3,,mmariani13,missmara,2,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,mmariani13,missmara,1,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,8,Kristin,Ronm,2,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,Kristin,"Sasha Mariana",2,"Neon Moon","Brooks & Dunn",43,36,country,spotify:track:3EUl8M6SzxZl03NPkB8mUd
3,8,Kristin,gregamariani,2,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
3,8,Kristin,lorimariani,2,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,Kristin,missmara,1,Anxiety,Doechii,32,34,"pop rap",spotify:track:3LPLRNr58Z9Pn0clnEtkXb
3,8,Kristin,mmariani13,2,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,Mashew,Kristin,2,"Mmm Mmm Mmm Mmm","Crash Test Dummies",41,18,,spotify:track:76nvqWPFucUra1xCkN1tnD
3,8,Mashew,Ronm,2,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,Mashew,lorimariani,1,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,Mashew,missmara,3,Anxiety,Doechii,32,34,"pop rap",spotify:track:3LPLRNr58Z9Pn0clnEtkXb
3,8,Mashew,mmariani13,3,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,Ronm,"Sasha Mariana",3,"Neon Moon","Brooks & Dunn",43,36,country,spotify:track:3EUl8M6SzxZl03NPkB8mUd
3,8,Ronm,gregamariani,1,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
3,8,Ronm,lorimariani,3,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,Ronm,margs,2,"A Whole New World","Lea Salonga, Brad Kane, Disney",89,23,,spotify:track:1hwdPQtFHISvZ9SXMkNrIK
3,8,Ronm,mmariani13,2,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,"Sasha Mariana",Mashew,2,"Bow Down",Geese,49,80,"art punk",spotify:track:5jR6zOQf3HtU2mifXWg6hE
3,8,"Sasha Mariana",Ronm,2,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,"Sasha Mariana",lorimariani,3,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,"Sasha Mariana",margs,2,"A Whole New World","Lea Salonga, Brad Kane, Disney",89,23,,spotify:track:1hwdPQtFHISvZ9SXMkNrIK
3,8,"Sasha Mariana",mmariani13,2,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,gregamariani,lorimariani,3,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,gregamariani,margs,5,"A Whole New World","Lea Salonga, Brad Kane, Disney",89,23,,spotify:track:1hwdPQtFHISvZ9SXMkNrIK
3,8,gregamariani,mmariani13,3,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,lorimariani,Kristin,1,"Mmm Mmm Mmm Mmm","Crash Test Dummies",41,18,,spotify:track:76nvqWPFucUra1xCkN1tnD
3,8,lorimariani,Ronm,3,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,lorimariani,"Sasha Mariana",3,"Neon Moon","Brooks & Dunn",43,36,country,spotify:track:3EUl8M6SzxZl03NPkB8mUd
3,8,lorimariani,gregamariani,1,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
3,8,lorimariani,margs,1,"A Whole New World","Lea Salonga, Brad Kane, Disney",89,23,,spotify:track:1hwdPQtFHISvZ9SXMkNrIK
3,8,lorimariani,missmara,1,Anxiety,Doechii,32,34,"pop rap",spotify:track:3LPLRNr58Z9Pn0clnEtkXb
3,8,lorimariani,mmariani13,1,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,margs,Ronm,2,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,margs,"Sasha Mariana",2,"Neon Moon","Brooks & Dunn",43,36,country,spotify:track:3EUl8M6SzxZl03NPkB8mUd
3,8,margs,gregamariani,3,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
3,8,margs,lorimariani,2,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,margs,missmara,2,Anxiety,Doechii,32,34,"pop rap",spotify:track:3LPLRNr58Z9Pn0clnEtkXb
3,8,missmara,Kristin,2,"Mmm Mmm Mmm Mmm","Crash Test Dummies",41,18,,spotify:track:76nvqWPFucUra1xCkN1tnD
3,8,missmara,Mashew,4,"Bow Down",Geese,49,80,"art punk",spotify:track:5jR6zOQf3HtU2mifXWg6hE
3,8,missmara,lorimariani,3,Creep,Radiohead,0,42,alternative,spotify:track:70LcF31zb1H0PyJoS1Sx1r
3,8,missmara,margs,1,"A Whole New World","Lea Salonga, Brad Kane, Disney",89,23,,spotify:track:1hwdPQtFHISvZ9SXMkNrIK
3,8,missmara,mmariani13,1,"This Is How We Do It","Montell Jordan, Wino",90,58,,spotify:track:6uQKuonTU8VKBz5SHZuQXD
3,8,mmariani13,Kristin,2,"Mmm Mmm Mmm Mmm","Crash Test Dummies",41,18,,spotify:track:76nvqWPFucUra1xCkN1tnD
3,8,mmariani13,Mashew,1,"Bow Down",Geese,49,80,"art punk",spotify:track:5jR6zOQf3HtU2mifXWg6hE
3,8,mmariani13,Ronm,2,"Come and Get Your Love - Single Version",Redbone,25,57,,spotify:track:7GVUmCP00eSsqc4tzj1sDD
3,8,mmariani13,"Sasha Mariana",1,"Neon Moon","Brooks & Dunn",43,36,country,spotify:track:3EUl8M6SzxZl03NPkB8mUd
